ICD,SHORT_TITLE,LONG_TITLE,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_4417,Thracabd anurysm wo rupt,"Thoracoabdominal aneurysm, without mention of rupture",0.0010639712727756351,0.7254459531416401,0.6950612353567625,0.538894435569755,0.46107561235356764
ICD_71535,Loc osteoarth NOS-pelvis,"Osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",0.0010639712727756351,0.5620540468583599,0.4299121405750799,0.6280883919062833,0.7660210330138445
ICD_99679,Comp-int prost devic NEC,"Other complications due to other internal prosthetic device, implant, and graft",0.0010639712727756351,0.6267105963791267,0.5902822151224707,0.48996938232161874,0.5266440362087327
ICD_44102,Dsct of abdominal aorta,"Dissection of aorta, abdominal",0.0010639712727756351,0.8080271565495207,0.7209065495207668,0.6504492811501598,0.6611222044728434
ICD_34292,Unsp hmiplga nondmnt sde,"Hemiplegia, unspecified, affecting nondominant side",0.0010639712727756351,0.47052715654952076,0.43596246006389777,0.5650792066027689,0.505168397231097
ICD_E9378,Adv eff sedat/hypnot NEC,Other sedatives and hypnotics causing adverse effects in therapeutic use,0.0010639712727756351,0.5944022896698615,0.6159411608093717,0.4869841586794462,0.5204838924387646
ICD_4259,Second cardiomyopath NOS,"Secondary cardiomyopathy, unspecified",0.0010639712727756351,0.6267172523961662,0.5520300851970181,0.5578740681576145,0.6405185037273695
ICD_8208,Fx neck of femur NOS-cl,Closed fracture of unspecified part of neck of femur,0.0010639712727756351,0.6348043130990415,0.622510649627263,0.5439363684771034,0.5027489350372737
ICD_V1002,Hx-oral/pharynx malg NEC,Personal history of malignant neoplasm of other and unspecified oral cavity and pharynx,0.0010639712727756351,0.6489150692225772,0.5689030883919063,0.6025625665601704,0.7893370607028753
ICD_34291,Unsp hemiplga domnt side,"Hemiplegia, unspecified, affecting dominant side",0.0010639712727756351,0.7733626198083067,0.7938298722044729,0.6189530085197018,0.5438099041533546
ICD_5305,Dyskinesia of esophagus,Dyskinesia of esophagus,0.0010639712727756351,0.5800785410010649,0.5047790202342918,0.4826078274760383,0.5270134451544196
ICD_1960,Mal neo lymph-head/neck,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face, and neck",0.0010639712727756351,0.821405750798722,0.7675785410010649,0.4762247071352503,0.5913039137380192
ICD_1748,Malign neopl breast NEC,Malignant neoplasm of other specified sites of female breast,0.0010639712727756351,0.7878328008519702,0.7031815761448349,0.7161208732694355,0.7414270500532482
ICD_9351,Foreign body esophagus,Foreign body in esophagus,0.0010639712727756351,0.5756456336528222,0.5321751863684772,0.5213092385516507,0.6707834132055378
ICD_7845,NA,NA,0.0010639712727756351,0.6774693823216188,0.6838192225772098,0.43894102768903087,0.6151990149094781
ICD_E8532,Acc poisn-benzdiaz tranq,Accidental poisoning by benzodiazepine-based tranquilizers,0.0010639712727756351,0.7995939829605964,0.7625199680511182,0.6325778753993611,0.638894435569755
ICD_41081,"AMI NEC, initial","Acute myocardial infarction of other specified sites, initial episode of care",0.0010639712727756351,0.6158080404685836,0.6079406283280085,0.513604898828541,0.43356296592119276
ICD_7454,Ventricular sept defect,Ventricular septal defect,0.0010639712727756351,0.6539936102236422,0.6252662406815761,0.7754759052183173,0.7341021033013845
ICD_1963,Mal neo lymph-axilla/arm,Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb,0.0010639712727756351,0.8733493077742279,0.6897164536741214,0.6359890841320553,0.706652689030884
ICD_7783,NB hypothermia NEC,Other hypothermia of newborn,0.0010639712727756351,0.9918929712460064,0.9827276357827477,0.9925319488817891,0.9575512513312034
ICD_76525,29-30 comp wks gestation,29-30 completed weeks of gestation,0.0010639712727756351,0.9977702342917998,0.959944089456869,0.9994808306709265,0.9986388445154419
ICD_8730,Open wound of scalp,"Open wound of scalp, without mention of complication",0.0010639712727756351,0.39153354632587856,0.4162140575079872,0.49595314164004256,0.4915102502662407
ICD_86803,Peritoneum injury-closed,"Injury to other intra-abdominal organs without mention of open wound into cavity, peritoneum",0.0010639712727756351,0.8109092119275826,0.7802183173588925,0.5116546858359957,0.44665202342918
ICD_53100,Ac stomach ulcer w hem,"Acute gastric ulcer with hemorrhage, without mention of obstruction",0.0010639712727756351,0.6774960063897764,0.6593184238551651,0.629073482428115,0.4875066560170394
ICD_76515,Preterm NEC 1250-1499g,"Other preterm infants, 1,250-1,499 grams",0.0010639712727756351,0.995513844515442,0.9841520234291801,0.99977702342918,0.9983160276890308
ICD_3540,Carpal tunnel syndrome,Carpal tunnel syndrome,0.0010639712727756351,0.5899760383386582,0.5161940894568691,0.30657947284345044,0.5762346911608094
ICD_45184,Phlbts vn NOS up extrm,"Phlebitis and thrombophlebitis of upper extremities, unspecified",0.0010639712727756351,0.5175785410010649,0.5540135782747604,0.3883386581469649,0.4824846911608094
ICD_99881,Emphysema rsult frm proc,Emphysema (subcutaneous) (surgical) resulting from procedure,9.309748636786807e-4,0.6902622470713525,0.7588791267305645,0.6086095580404686,0.5070154419595314
ICD_7530,Renal agenesis,Renal agenesis and dysgenesis,9.309748636786807e-4,0.6684837593184239,0.5282481363152289,0.5610256922257721,0.7939230564430245
ICD_74781,Cerebrovascular anomaly,Anomalies of cerebrovascular system,9.309748636786807e-4,0.840255591054313,0.8455537806176784,0.7065428647497337,0.6999633919062833
ICD_86121,Lung contusion-closed,Contusion of lung without mention of open wound into thorax,9.309748636786807e-4,0.6282481363152289,0.710223642172524,0.37990548455804046,0.44532747603833867
ICD_2189,Uterine leiomyoma NOS,"Leiomyoma of uterus, unspecified",9.309748636786807e-4,0.629865548455804,0.5473176251331203,0.513325346112886,0.4784777689030884
ICD_4299,Heart disease NOS,"Heart disease, unspecified",9.309748636786807e-4,0.6375798722044729,0.6308905750798722,0.4544695154419595,0.4490282215122471
ICD_4295,Chordae tendinae rupture,Rupture of chordae tendineae,9.309748636786807e-4,0.5980231629392971,0.5785276890308839,0.5642272364217252,0.4268503727369542
ICD_1622,Malig neo main bronchus,Malignant neoplasm of main bronchus,9.309748636786807e-4,0.5884451544195953,0.5788272097976571,0.5935869275825346,0.5624467518636848
ICD_7775,NA,NA,9.309748636786807e-4,0.9974574014909479,0.99765708200213,0.9994009584664536,0.9985656283280085
ICD_4413,Rupt abd aortic aneurysm,"Abdominal aneurysm, ruptured",9.309748636786807e-4,0.74553381256656015,0.6228966986155484,0.4035243610223642,0.5899527422790203
ICD_85226,Subdural hemorr-coma NOS,"Subdural hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",9.309748636786807e-4,0.7552316293929713,0.703214856230032,0.6772863418530352,0.5925286208732694
ICD_80701,Fracture one rib-closed,Closed fracture of one rib,9.309748636786807e-4,0.3618277422790202,0.37457401490947817,0.4221478966986156,0.5006988817891374
ICD_E9288,Accident NEC,Other accidents,9.309748636786807e-4,0.6976770500532481,0.7451610756123536,0.5041566826411076,0.6381656017039403
ICD_5779,Pancreatic disease NOS,Unspecified disease of pancreas,9.309748636786807e-4,0.48554313099041535,0.49676517571884987,0.36919595314164,0.6788438498402556
ICD_7955,NA,NA,9.309748636786807e-4,0.5803314696485623,0.5714456869009585,0.5363185569755059,0.5760782747603834
ICD_9916,Hypothermia,Hypothermia,9.309748636786807e-4,0.83649494142705,0.8460396698615549,0.46368144302449416,0.6938598242811502
ICD_76517,Preterm NEC 1750-1999g,"Other preterm infants, 1,750-1,999 grams",9.309748636786807e-4,0.9966919595314164,0.9835197018104367,0.9892006123535676,0.9861421725239616
ICD_7852,Cardiac murmurs NEC,Undiagnosed cardiac murmurs,9.309748636786807e-4,0.7996472310969116,0.7650525825346113,0.730524494142705,0.5243177582534612
ICD_1510,Mal neo stomach cardia,Malignant neoplasm of cardia,9.309748636786807e-4,0.5990814696485623,0.5252529286474973,0.5347743610223642,0.6118843184238552
ICD_76528,35-36 comp wks gestation,35-36 completed weeks of gestation,9.309748636786807e-4,0.990302183173589,0.9699081469648563,0.9986355165069223,0.996339190628328
ICD_7861,Stridor,Stridor,9.309748636786807e-4,0.5088857827476039,0.5382654419595314,0.5381090255591054,0.4614150692225772
ICD_76514,Preterm NEC 1000-1249g,"Other preterm infants, 1,000-1,249 grams",9.309748636786807e-4,0.9954872204472843,0.9751664004259851,0.9947916666666667,0.9568324014909478
ICD_76524,27-28 comp wks gestation,27-28 completed weeks of gestation,9.309748636786807e-4,0.9961128860489883,0.9830937167199147,0.9950978434504792,0.9979965388711395
ICD_E8881,Fall striking object NEC,Fall resulting in striking against other object,9.309748636786807e-4,0.5895234291799787,0.5530950479233226,0.7200013312034079,0.603324680511182
ICD_3941,Rheumatic mitral insuff,Rheumatic mitral insufficiency,9.309748636786807e-4,0.707667731629393,0.6895567092651758,0.545447284345048,0.5014010915867945
ICD_76526,31-32 comp wks gestation,31-32 completed weeks of gestation,9.309748636786807e-4,0.9975971778487753,0.9696352502662406,0.9451277955271565,0.9963158945686901
ICD_80502,Fx c2 vertebra-closed,Closed fracture of second cervical vertebra,9.309748636786807e-4,0.8038804579339723,0.7455205005324813,0.7011581469648562,0.664183972310969
ICD_920,Contusion face/scalp/nck,"Contusion of face, scalp, and neck except eye(s)",9.309748636786807e-4,0.7165402023429179,0.7671924920127795,0.5840788072417465,0.547031416400426
ICD_30300,Ac alcohol intox-unspec,"Acute alcoholic intoxication in alcoholism, unspecified",9.309748636786807e-4,0.8294462193823215,0.7983160276890309,0.8008619542066028,0.8979432907348243
ICD_E8849,Fall-1 level to oth NEC,Other accidental fall from one level to another,9.309748636786807e-4,0.6352768903088392,0.6274427582534612,0.4349607294994675,0.4306875665601704
ICD_E8502,Acc poison-opiates NEC,Accidental poisoning by other opiates and related narcotics,9.309748636786807e-4,0.7949081469648562,0.753148296059638,0.6330970447284345,0.6364783013844515
ICD_3942,Mitral stenosis w insuff,Mitral stenosis with insufficiency,9.309748636786807e-4,0.7400625665601704,0.7584531416400426,0.7576843716719914,0.7594548722044728
ICD_7842,Swelling in head & neck,"Swelling, mass, or lump in head and neck",9.309748636786807e-4,0.6727436102236422,0.7016773162939297,0.48188897763578276,0.5362287007454739
ICD_41001,"AMI anterolateral, init","Acute myocardial infarction of anterolateral wall, initial episode of care",9.309748636786807e-4,0.6539536741214057,0.702076677316294,0.5636182108626198,0.4092285676251331
ICD_3960,Mitral/aortic stenosis,Mitral valve stenosis and aortic valve stenosis,9.309748636786807e-4,0.6588857827476038,0.5525359424920128,0.4139743077742279,0.5108060436634717
ICD_3480,Cerebral cysts,Cerebral cysts,7.979784545817263e-4,0.7551326412918108,0.7324106113033448,0.6655798065832668,0.6411454174429952
ICD_4553,Ext hemorrhoid w/o compl,External hemorrhoids without mention of complication,7.979784545817263e-4,0.6866560198740129,0.6442019341673321,0.557918552036199,0.43490817141336174
ICD_3682,Diplopia,Diplopia,7.979784545817263e-4,0.7735161032738888,0.7036021648478396,0.6219235205394374,0.5523955283470854
ICD_30540,"Sed,hyp,anxiolytc ab-NOS","Sedative, hypnotic or anxiolytic abuse, unspecified",7.979784545817263e-4,0.821914648212226,0.7901960784313726,0.614661520716884,0.845861059355869
ICD_4465,Giant cell arteritis,Giant cell arteritis,7.979784545817263e-4,0.5377073906485671,0.5450625499068406,0.5671990062993523,0.6054520450714221
ICD_77089,Resp prob after brth NEC,Other respiratory problems after birth,7.979784545817263e-4,0.983772513530299,0.9839987578741904,0.9851166711028303,0.8060154378493478
ICD_4871,Flu w resp manifest NEC,Influenza with other respiratory manifestations,7.979784545817263e-4,0.5140626386301127,0.48075592227841363,0.35039481856090854,0.5423831070889894
ICD_87343,Open wound of lip,"Open wound of lip, without mention of complication",7.979784545817263e-4,0.5245231124123858,0.5098039215686274,0.5372415934699671,0.5681660899653979
ICD_6824,Cellulitis of hand,"Cellulitis and abscess of hand, except fingers and thumb",7.979784545817263e-4,0.517620441841895,0.473542720255523,0.4358131487889273,0.5422766391624523
ICD_87342,Open wound of forehead,"Open wound of forehead, without mention of complication",7.979784545817263e-4,0.6480081625410345,0.6950847307248691,0.4867491793097329,0.4666267411942152
ICD_43401,Crbl thrmbs w infrct,Cerebral thrombosis with cerebral infarction,7.979784545817263e-4,0.4564102564102564,0.4572176381864963,0.6500975955993257,0.446171590808269
ICD_E8888,Fall NEC,Other fall,7.979784545817263e-4,0.544512465619732,0.5603140803832846,0.2470765681838346,0.5272868423387455
ICD_V4561,Cataract extract status,Cataract extraction status,7.979784545817263e-4,0.7624168219323929,0.7066897347174164,0.40691154289770204,0.5576435098926448
ICD_4379,Cerebrovasc disease NOS,Unspecified cerebrovascular disease,7.979784545817263e-4,0.8524620708011711,0.7584331470144619,0.6123813326235472,0.5207479371839233
ICD_76523,25-26 comp wks gestation,25-26 completed weeks of gestation,7.979784545817263e-4,0.998048088013486,0.9937272646615207,0.991522491349481,0.9982521515393488
ICD_9693,Poison-antipsychotic NEC,"Poisoning by other antipsychotics, neuroleptics, and major tranquilizers",7.979784545817263e-4,0.6301747848460652,0.453455771448851,0.8424762665247094,0.8661210185431638
ICD_1830,Malign neopl ovary,Malignant neoplasm of ovary,7.979784545817263e-4,0.7668174962292609,0.6653535622393754,0.565375743057404,0.6677313459320379
ICD_78951,Malignant ascites,Malignant ascites,7.979784545817263e-4,0.946109484517789,0.9157217638186497,0.6620663650075415,0.8012199449915712
ICD_8024,Fx malar/maxillary-close,Closed fracture of malar and maxillary bones,7.979784545817263e-4,0.555904533759205,0.6083044982698962,0.4463446011888918,0.5832401738976133
ICD_3361,Vascular myelopathies,Vascular myelopathies,7.979784545817263e-4,0.5018809333688227,0.49061307781030966,0.38779611392068136,0.4829651317540591
ICD_78093,Memory loss,Memory loss,7.979784545817263e-4,0.6972761955460918,0.6005145949782628,0.5376275397036643,0.547427025108686
ICD_4822,H.influenzae pneumonia,Pneumonia due to Hemophilus influenzae [H. influenzae],7.979784545817263e-4,0.6871794871794872,0.6973915357998403,0.371249223671369,0.5392467394197498
ICD_34200,Flccd hmiplga unspf side,Flaccid hemiplegia and hemiparesis affecting unspecified side,7.979784545817263e-4,0.49760447165291455,0.5050394818560908,0.49359861591695503,0.4444636678200692
ICD_72252,Lumb/lumbosac disc degen,Degeneration of lumbar or lumbosacral intervertebral disc,7.979784545817263e-4,0.536376541566853,0.47961139206813946,0.48696655132641287,0.4291722118711738
ICD_76516,Preterm NEC 1500-1749g,"Other preterm infants, 1,500-1,749 grams",7.979784545817263e-4,0.9961671546446633,0.9470765681838347,0.9998979682370686,0.9968059622038861
ICD_8026,Fx orbital floor-closed,Closed fracture of orbital floor (blow-out),7.979784545817263e-4,0.9407860881909325,0.9374057315233786,0.7959453464643776,0.7118623014816786
ICD_85200,Traum subarachnoid hem,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",7.979784545817263e-4,0.8370685830893443,0.8321266968325792,0.6354715641912874,0.5964288882974004
ICD_E8842,Fall from chair,Accidental fall from chair,6.649820454847719e-4,0.46380090497737553,0.40601543784934785,0.5787552124922367,0.43301836571732766
ICD_85222,Subdural hem-brief coma,"Subdural hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",6.649820454847719e-4,0.9721320202289061,0.9534646437760624,0.8708144796380091,0.835662319226333
