ICD,NAME,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_H35.30,Unspecified macular degeneration,1.6402149462634342e-4,0.8022643887374262,0.7227526577887093,0.5920993396772822,0.51870940406535
ICD_V10.05,Personal history of malignant neoplasm of large intestine,1.601162209447638e-4,0.727677055573659,0.6896877227283752,0.6293281656630405,0.5215743910913114
ICD_K46.9,Unspecified abdominal hernia w/out obstruction or gangrene,1.601162209447638e-4,0.5815667578783537,0.5565573837571776,0.552841214290922,0.521320583040578
ICD_350.1,Trigeminal neuralgia,1.601162209447638e-4,0.5699164736044091,0.5250576954839056,0.5807952156271063,0.5270145060805311
ICD_553.9,Hernia of unspecified site of abdominal cavity without mention of obstruction or gangrene,1.601162209447638e-4,0.5796634020917681,0.545835621065287,0.552841214290922,0.521320583040578
ICD_455.3,External hemorrhoids without mention of complication,1.601162209447638e-4,0.6882466003931179,0.6175582125485259,0.6273084517374115,0.4942122613504984
ICD_659.63,"Elderly multigravida, with antepartum condition or complication",1.601162209447638e-4,0.9566495998143031,0.9615145083124648,0.8955597540706749,0.6435771274419213
ICD_054.10,Unspecified genital herpes,1.601162209447638e-4,0.7996270810921,0.7964128734954907,0.7081078336405962,0.570386109635555
ICD_493.81,Exercise induced bronchospasm,1.601162209447638e-4,0.8207089588327284,0.7562920068505482,0.7255552306852184,0.5431523532764041
ICD_J45.990,Exercise induced bronchospasm-J45.990,1.601162209447638e-4,0.8244148986032559,0.763488356002339,0.7255552306852184,0.5431523532764041
ICD_D49.2,"Neoplasm of unspecified behavior of bone, soft tissue, and skin",1.601162209447638e-4,0.6210982080548996,0.6194395093912326,0.5546305554687581,0.48814173671218325
ICD_H10.45,Other chronic allergic conjunctivitis-H10.45,1.601162209447638e-4,0.8295609563389147,0.8415401904285759,0.7918178429700786,0.6404508952285723
ICD_Z85.038,Personal history of other malignant neoplasm of large intestine,1.601162209447638e-4,0.7200465953340685,0.67585159427018,0.6293281656630405,0.5215743910913114
ICD_H10.9,Unspecified conjunctivitis-H10.9,1.562109472631842e-4,0.7875099209449115,0.7762167609286629,0.6560542761616098,0.5112162922226041
ICD_Z87.74,Personal history of (corrected) congenital malformations of heart and circulatory system-Z87.74,1.562109472631842e-4,0.7524512155110458,0.7695935146704996,0.646403618410774,0.5311419241946068
ICD_796.5,Abnormal finding on antenatal screening,1.523056735816046e-4,0.9653159444743893,0.9648386101411575,0.834915047690469,0.5450220290126784
ICD_959.01,"Head injury, unspecified",1.523056735816046e-4,0.7084184028184637,0.7060190371290416,0.5270733050549553,0.4969013693921711
ICD_E933.1,Antineoplastic and immunosuppressive drugs causing adverse effect in therapeutic use,1.523056735816046e-4,0.8385824095990251,0.7601049502784873,0.7373014068883629,0.5655009256872349
ICD_S09.90XA,"Unspecified injury of head, initial encounter",1.523056735816046e-4,0.6706062274925203,0.6810107176614875,0.5270733050549553,0.4969013693921711
ICD_372.30,Unspecified conjunctivitis,1.523056735816046e-4,0.8326639481927617,0.819351081530782,0.6887924273315992,0.5137739917039675
ICD_112.0,Candidiasis of mouth,1.523056735816046e-4,0.7347570559240078,0.6927176146172654,0.5057587901228782,0.515523501519377
ICD_M79.669,Pain in unspecified lower leg,1.523056735816046e-4,0.531885745978924,0.5440325982517401,0.5762989696358963,0.516031145274308
ICD_149.0,"Malignant neoplasm of pharynx, unspecified",1.523056735816046e-4,0.5021975111902697,0.500451204174576,0.6187593838125816,0.49655636536914216
ICD_V15.59,Personal history of other injury,1.523056735816046e-4,0.7450664385648333,0.70211169959301,0.5743231156210697,0.5254837399326631
ICD_B37.0,Candidal stomatitis,1.523056735816046e-4,0.7496863990375978,0.6944568129799317,0.5057587901228782,0.515523501519377
ICD_C14.0,"Malignant neoplasm of pharynx, unspecified-C14.0",1.523056735816046e-4,0.4913833360674306,0.49072410614546963,0.6187593838125816,0.49655636536914216
ICD_K25.9,"Gastric ulcer, unspecified as acute or chronic, w/out hemorrhage or perforation",1.48400399900025e-4,0.7911300127001903,0.7342953244469003,0.697648717420558,0.5573179039793245
ICD_T45.1X5A,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",1.48400399900025e-4,0.8457895106870313,0.7854136113643063,0.7350452893970062,0.5638719258364796
ICD_D23.70,"Other benign neoplasm of skin of unspecified lower limb, including hip",1.48400399900025e-4,0.8388277999726179,0.8188098494930819,0.8009837405493768,0.5766867838669345
ICD_J05.0,Acute obstructive laryngitis [croup],1.48400399900025e-4,0.9624904460772281,0.9650535492489044,0.8504307333917978,0.633090594828568
ICD_V41.0,Problems with sight,1.48400399900025e-4,0.6685250305581628,0.6523345696386921,0.6267573564691415,0.49439119464429393
ICD_M77.9,"Enthesopathy, unspecified",1.48400399900025e-4,0.6688445704733114,0.6551201008779124,0.6247426351024382,0.5229224252306611
ICD_V08,Asymptomatic human immunodeficiency virus (HIV) infection status,1.48400399900025e-4,0.7018030241172052,0.6863520440152665,0.6535696826843655,0.5268282785424342
ICD_531.90,"Gastric ulcer, unspecified as acute or chronic, without mention of hemorrhage, perforation, or obstruction",1.48400399900025e-4,0.6764603677175879,0.6192103844716429,0.6808827392941589,0.5306531779050401
ICD_V18.51,"Family history, Colonic polyps",1.48400399900025e-4,0.7045483867386824,0.6814814449354855,0.6728086415565524,0.5301302458179618
ICD_Z83.71,Family history of colonic polyps,1.48400399900025e-4,0.7096498834205571,0.6873927689087498,0.6728086415565524,0.5301302458179618
ICD_H90.3,"Sensorineural hearing loss, bilateral-H90.3",1.48400399900025e-4,0.7346244028669786,0.7046985359628359,0.6245106274157188,0.5377515934853656
ICD_765.20,Unspecified weeks of gestation,1.48400399900025e-4,0.8692167366225552,0.8400615151339481,0.837921477547305,0.5711641950838052
ICD_464.4,Croup,1.48400399900025e-4,0.9623058020011948,0.9634909201244775,0.8504307333917978,0.633090594828568
ICD_I45.6,Pre-excitation syndrome,1.4449512621844538e-4,0.7665199036618527,0.7492169030854355,0.7248118832397443,0.6169109381950822
ICD_H81.09,"Meniere's disease, unspecified ear",1.4449512621844538e-4,0.7242018759461342,0.7523487973766028,0.7532113263927548,0.5685938955689879
ICD_477.8,Allergic rhinitis due to other allergen,1.4449512621844538e-4,0.7561634294933202,0.7139205991449948,0.5045235595119941,0.5161012816854735
ICD_R41.0,"Disorientation, unspecified",1.4449512621844538e-4,0.7578612289938683,0.7150624150483541,0.6517729968679412,0.5155966082657077
ICD_M21.70,"Unequal limb length (acquired), unspecified site",1.4449512621844538e-4,0.7320406156234557,0.7320718622058607,0.6477010738134726,0.5541604413333081
ICD_I21.9,"Acute myocardial infarction, unspecified",1.4449512621844538e-4,0.869479736180171,0.8274070763641805,0.8134812968647344,0.5346412768998128
ICD_282.46,Thalassemia minor,1.4449512621844538e-4,0.6520066472992675,0.6149174473515643,0.6138152241572262,0.5473280060651261
ICD_608.89,Other specified disorder of male genital organs,1.4449512621844538e-4,0.6241609264776139,0.5641451222851448,0.5114693869831671,0.527502213984819
ICD_D56.3,Thalassemia minor-D56.3,1.4449512621844538e-4,0.6531541369241687,0.614797929173865,0.6138152241572262,0.5473280060651261
ICD_K57.92,"Diverticulitis of intestine, part unspecified, w/out perforation or abscess w/out bleeding",1.4058985253686577e-4,0.6372266575010025,0.6256335678562934,0.5605674639752943,0.5264757066501408
ICD_V26.49,"Other procreative management, counseling and advice",1.4058985253686577e-4,0.8565677712333547,0.8107652288030996,0.6932580724677683,0.543114685372954
ICD_Z31.69,Encounter for other general counseling and advice on procreation,1.4058985253686577e-4,0.8494139095897497,0.8044286822795423,0.6932580724677683,0.543114685372954
ICD_799.89,Other ill-defined conditions,1.4058985253686577e-4,0.5098517002480631,0.5010385148846567,0.5595986029305823,0.5001517629148201
ICD_426.7,Anomalous atrioventricular excitation,1.4058985253686577e-4,0.7552065919873346,0.7301608938605674,0.7607612361842369,0.603554862922979
ICD_Q38.1,Ankyloglossia,1.4058985253686577e-4,0.9367544869224373,0.9476770335883401,0.9007786908723525,0.6103219613132592
ICD_S89.90XA,"Unspecified injury of unspecified lower leg, initial encounter",1.4058985253686577e-4,0.8507080388776922,0.8373727786717772,0.8303677288768763,0.5406386107075094
ICD_L02.91,"Cutaneous abscess, unspecified",1.4058985253686577e-4,0.6864623747749812,0.6335757113371281,0.6359086592959451,0.5234022580863552
ICD_H66.92,"Otitis media, unspecified, left ear",1.4058985253686577e-4,0.8915486674200565,0.8778262099805056,0.7971712729336895,0.6024296821701793
ICD_750.0,Tongue tie,1.4058985253686577e-4,0.9325443137295747,0.9460091170583773,0.9007786908723525,0.6103219613132592
ICD_V18.7,Family history of other genitourinary diseases,1.4058985253686577e-4,0.6720600003819026,0.6645651604078026,0.770514119115444,0.5130419763116186
ICD_L03.119,Cellulitis of unspecified part of limb,1.4058985253686577e-4,0.6694518221097345,0.6374797982165145,0.5202808546981841,0.5388884983066088
ICD_N80.9,"Endometriosis, unspecified",1.4058985253686577e-4,0.7561040198728264,0.7589435964469163,0.6362854410021126,0.5320386398709863
ICD_288.00,"Neutropenia, unspecified",1.3668457885528617e-4,0.7075542362657153,0.6248553337933489,0.6640079938548867,0.5453351820750173
ICD_M51.9,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",1.3668457885528617e-4,0.7676510565168144,0.7051530853589206,0.7143073077373745,0.5386568848268649
ICD_D23.60,"Other benign neoplasm of skin of unspecified upper limb, including shoulder",1.3668457885528617e-4,0.8539634244250891,0.8902694562703156,0.8253685982979425,0.5605891236704033
ICD_C54.1,Malignant neoplasm of endometrium,1.3668457885528617e-4,0.7506371215178776,0.7390526717789148,0.6970784673671054,0.5386586641322415
ICD_E11.8,Type 2 diabetes mellitus with unspecified complications,1.3668457885528617e-4,0.9008440851115538,0.8226858397670412,0.7120314459677034,0.6017109974091578
ICD_D70.9,"Neutropenia, unspecified-D70.9",1.3668457885528617e-4,0.7263612337095914,0.6101819665230204,0.6640079938548867,0.5453351820750173
ICD_617.9,"Endometriosis, site unspecified",1.3668457885528617e-4,0.7427253316668619,0.7548320726303775,0.6445601860893038,0.5219321086504619
ICD_571.2,Alcoholic cirrhosis of liver,1.3668457885528617e-4,0.8295439336536082,0.7778627070612385,0.7518300372786175,0.5386883047559531
ICD_765.10,"Other preterm infants, unspecified (weight)",1.3668457885528617e-4,0.8368991481033039,0.8190953317102596,0.7849311929591585,0.5807180148159721
ICD_Z72.3,Lack of physical exercise,1.3277930517370656e-4,0.8186067349644228,0.7544998632972698,0.8536898479268283,0.5657797914306918
ICD_Z80.51,Family history of malignant neoplasm of kidney-Z80.51,1.3277930517370656e-4,0.5817877960073613,0.5650491785199805,0.6375123319647743,0.4889419208686482
ICD_P07.30,"Preterm newborn, unspecified weeks of gestation",1.3277930517370656e-4,0.8466082329506422,0.834638679750305,0.8384055636862408,0.6042882842313975
ICD_V16.51,Family history of malignant neoplasm of kidney,1.3277930517370656e-4,0.5758212617547117,0.5610898539003931,0.6375123319647743,0.4889419208686482
ICD_722.2,"Displacement of intervertebral disc, site unspecified, without myelopathy",1.3277930517370656e-4,0.6106539904560817,0.5997077548357155,0.7167193182784186,0.5675797183694007
ICD_792.1,Nonspecific abnormal finding in stool contents,1.3277930517370656e-4,0.7032298145208167,0.631532701820329,0.704829305389304,0.5983705953576213
ICD_R53.1,Weakness,1.3277930517370656e-4,0.8370450613554018,0.8004084080220378,0.6501911770449694,0.5083939611856148
ICD_Z99.2,Dependence on renal dialysis,1.3277930517370656e-4,0.7838587389804963,0.7334558679934107,0.6563643047345095,0.5128371904946801
ICD_V69.0,Problems related to lack of physical exercise,1.3277930517370656e-4,0.8127823256006305,0.7679401540720182,0.8536898479268283,0.5657797914306918
ICD_K76.9,"Liver disease, unspecified",1.3277930517370656e-4,0.6995906729680116,0.6849529122276571,0.4634210604915325,0.5068949181047258
ICD_I72.9,Aneurysm of unspecified site,1.2887403149212698e-4,0.6783391965710168,0.6561137578390936,0.612159141871972,0.4964301796834219
ICD_442.9,Other aneurysm of unspecified site,1.2887403149212698e-4,0.6850155219568143,0.6574872993816949,0.612159141871972,0.4964301796834219
ICD_Z84.2,Family history of other diseases of the genitourinary system,1.2887403149212698e-4,0.6443502466603439,0.6209220630509421,0.7301925494607292,0.552325674364234
ICD_959.5,"Injury, other and unspecified, finger",1.2887403149212698e-4,0.798499130623378,0.8068236415301029,0.8060047181602299,0.6295842615261328
ICD_N97.9,"Female infertility, unspecified",1.2887403149212698e-4,0.8345999029533073,0.7837196820985612,0.8119579262151054,0.5184809159884427
ICD_879.8,"Open wound(s) (multiple) of unspecified site(s), without mention of complication",1.2887403149212698e-4,0.6263085680466413,0.6468286133350978,0.514750362087092,0.5021703169456759
ICD_R23.8,Other skin changes,1.2887403149212698e-4,0.7068975753030872,0.6686744579721652,0.5597418429313983,0.500951765220524
ICD_578.9,"Hemorrhage of gastrointestinal tract, unspecified",1.2887403149212698e-4,0.7232544920855482,0.6569001485108479,0.5941478822500129,0.5080474775211923
ICD_628.9,Female infertility of unspecified origin,1.2887403149212698e-4,0.8368877603534852,0.7883673548159421,0.8119579262151054,0.5184809159884427
ICD_241.9,Unspecified nontoxic nodular goiter,1.2887403149212698e-4,0.7484833237757045,0.6307705562539977,0.7068368751700155,0.5360210488394833
ICD_K92.2,"Gastrointestinal hemorrhage, unspecified",1.2887403149212698e-4,0.724237641250726,0.6541033014255571,0.5941478822500129,0.5080474775211923
ICD_V89.2XXA,"Person injured in unspecified motor-vehicle accident, traffic, initial encounter",1.2496875781054737e-4,0.5899493520341207,0.5882604029965004,0.6087061382952131,0.49881787237532804
ICD_397.0,Diseases of tricuspid valve,1.2496875781054737e-4,0.7168869516310461,0.7326010518216474,0.5353709692538433,0.5122253273028372
ICD_G56.20,"Lesion of ulnar nerve, unspecified upper limb",1.2496875781054737e-4,0.8415240087176602,0.8227849936726659,0.7467255557899013,0.5640402371578552
ICD_799.9,Other unknown and unspecified cause of morbidity or mortality,1.2496875781054737e-4,0.5659652406730409,0.5387528707349081,0.7277696733220848,0.5762648321303587
ICD_R26.2,"Difficulty in walking, not elsewhere classified",1.2496875781054737e-4,0.7792043572678415,0.7110586762592176,0.6389129581458568,0.5265667475159355
ICD_719.7,Difficulty in walking,1.2496875781054737e-4,0.77828772380015,0.7091580837551557,0.6389129581458568,0.5265667475159355
ICD_V45.11,"RENAL DIALYSIS STATUS,VARIOUS",1.2496875781054737e-4,0.8325461270466192,0.784708552055993,0.6622841090176228,0.5082122058961379
ICD_O35.9XX0,"Maternal care for (suspected) fetal abnormality and damage, unspecified, not applicable or unspecified",1.2496875781054737e-4,0.9205077880889889,0.915550936992251,0.7465670306836646,0.6716831294525685
ICD_Z15.09,Genetic susceptibility to other malignant neoplasm-Z15.09,1.2106348412896775e-4,0.7381517689056922,0.7077459927197169,0.6632747506190584,0.5428851734535256
ICD_Z87.59,"Personal history of other complications of pregnancy, childbirth and the puerperium",1.2106348412896775e-4,0.7222634982072693,0.7293967793339947,0.6745778392713468,0.5315381453244491
ICD_I07.1,Rheumatic tricuspid insufficiency,1.2106348412896775e-4,0.7180392057304888,0.7452036155354367,0.5722725302108314,0.5188179597240992
ICD_S39.012A,"Strain of muscle, fascia and tendon of lower back, initial encounter",1.2106348412896775e-4,0.8148154639618176,0.8021072396634822,0.7116244326925331,0.5332524196005217
ICD_309.81,Posttraumatic stress disorder,1.2106348412896775e-4,0.6427301159221042,0.5725729297671402,0.6039956119109181,0.5106770487513377
ICD_M25.549,Pain in joints of unspecified hand,1.2106348412896775e-4,0.7493234785223838,0.6980647589773233,0.6222317641407,0.5361282583563121
ICD_E819.9,Motor vehicle traffic accident of unspecified nature injuring unspecified person,1.2106348412896775e-4,0.5928790707484162,0.5902497812790489,0.6088039088558551,0.5053852710968074
ICD_F43.10,"Post-traumatic stress disorder, unspecified",1.2106348412896775e-4,0.6416026289477179,0.5615032573798793,0.6039956119109181,0.5106770487513377
ICD_Z85.850,Personal history of malignant neoplasm of thyroid-Z85.850,1.1715821044738816e-4,0.6035064613814312,0.6056253987100672,0.5996252060273245,0.4941703055063
